Iteration,HW_Latency_ms,HW_Write_ms,HW_Compute_ms,HW_Read_ms
7947,0.372824,0.070334,0.25651,0.04598
7948,0.20616,0.067551,0.099366,0.039243
7949,0.372414,0.089274,0.2325,0.05064
7950,0.356367,0.093337,0.232597,0.030433
7951,0.375958,0.067364,0.278944,0.02965
7952,0.427987,0.088434,0.30281,0.036743
7953,0.426693,0.097207,0.267363,0.062123
7954,0.416383,0.074036,0.27995,0.062397
7955,0.241534,0.069287,0.135263,0.036984
7956,0.262689,0.084536,0.148577,0.029576
7957,0.294837,0.060656,0.204554,0.029627
7958,0.332461,0.088434,0.216703,0.027324
7959,0.29087,0.060086,0.199774,0.03101
7960,0.309487,0.09016,0.139751,0.079576
7961,0.3564,0.067303,0.245334,0.043763
7962,0.458,0.080484,0.315093,0.062423
7963,0.242991,0.082897,0.116533,0.043561
7964,0.297994,0.09435,0.168957,0.034687
7965,0.540421,0.067903,0.408151,0.064367
7966,0.357631,0.082647,0.235797,0.039187
7967,0.281537,0.045724,0.17479,0.061023
7968,0.241817,0.067453,0.137904,0.03646
7969,0.296754,0.08237,0.18528,0.029104
7970,0.36011,0.09536,0.237197,0.027553
7971,0.326617,0.094854,0.20368,0.028083
7972,0.254834,0.07472,0.151264,0.02885
7973,0.379444,0.069733,0.265694,0.044017
7974,0.3066,0.068907,0.205016,0.032677
7975,0.301384,0.050357,0.216687,0.03434
7976,0.349701,0.041397,0.274884,0.03342
7977,0.282573,0.05121,0.20029,0.031073
7978,0.26128,0.096777,0.136917,0.027586
7979,0.281733,0.09156,0.156713,0.03346
7980,0.380923,0.04506,0.306627,0.029236
7981,0.320277,0.048433,0.243977,0.027867
7982,0.192781,0.04825,0.114737,0.029794
7983,0.268307,0.04241,0.190857,0.03504
7984,0.459967,0.066926,0.327961,0.06508
7985,0.398253,0.070603,0.2637,0.06395
7986,0.460937,0.067474,0.32993,0.063533
7987,0.258761,0.070227,0.139811,0.048723
7988,0.33925,0.092896,0.18401,0.062344
7989,0.300963,0.085196,0.179717,0.03605
7990,0.296847,0.06787,0.192967,0.03601
7991,0.337014,0.070494,0.201413,0.065107
7992,0.337267,0.067787,0.230257,0.039223
7993,0.288106,0.090053,0.134213,0.06384
7994,0.32259,0.06697,0.21691,0.03871
7995,0.463233,0.088853,0.343114,0.031266
7996,0.347141,0.095031,0.22246,0.02965
7997,0.374473,0.110793,0.200547,0.063133
7998,0.280084,0.098797,0.14168,0.039607
7999,0.219794,0.062103,0.128361,0.02933
8000,0.254589,0.060763,0.159643,0.034183
8001,0.309981,0.088161,0.19287,0.02895
8002,0.334973,0.096993,0.204247,0.033733
8003,0.300037,0.06854,0.192297,0.0392
8004,0.531454,0.07095,0.39878,0.061724
8005,0.293049,0.067713,0.18105,0.044286
8006,0.328987,0.071013,0.177711,0.080263
8007,0.526454,0.066987,0.397901,0.061566
8008,0.318981,0.070277,0.185297,0.063407
8009,0.417487,0.067676,0.270177,0.079634
8010,0.38712,0.07185,0.254407,0.060863
8011,0.300541,0.058363,0.179604,0.062574
8012,0.274187,0.06971,0.16779,0.036687
8013,0.259334,0.087517,0.142187,0.02963
8014,0.301714,0.093054,0.176506,0.032154
8015,0.453763,0.096276,0.328857,0.02863
8016,0.316827,0.105927,0.150827,0.060073
8017,0.307363,0.06774,0.20356,0.036063
8018,0.305607,0.069647,0.17339,0.06257
8019,0.248955,0.069061,0.1429,0.036994
8020,0.31611,0.08878,0.198207,0.029123
8021,0.379391,0.05592,0.260004,0.063467
8022,0.43324,0.07182,0.296123,0.065297
8023,0.344704,0.066913,0.234994,0.042797
8024,0.253506,0.070707,0.132073,0.050726
8025,0.325147,0.067357,0.218823,0.038967
8026,0.319749,0.066116,0.190867,0.062766
8027,0.318801,0.06669,0.21357,0.038541
8028,0.26156,0.071433,0.141844,0.048283
8029,0.246193,0.066173,0.143676,0.036344
8030,0.459651,0.088967,0.30757,0.063114
8031,0.301653,0.06782,0.194733,0.0391
8032,0.33243,0.086283,0.21421,0.031937
8033,0.349035,0.062084,0.257061,0.02989
8034,0.395237,0.087184,0.27883,0.029223
8035,0.21379,0.043973,0.139057,0.03076
8036,0.458778,0.069931,0.32506,0.063787
8037,0.224956,0.066813,0.120817,0.037326
8038,0.307483,0.070017,0.174823,0.062643
8039,0.287407,0.09319,0.164717,0.0295
8040,0.291311,0.05243,0.175274,0.063607
8041,0.42734,0.069976,0.291627,0.065737
8042,0.345806,0.070187,0.210856,0.064763
8043,0.268584,0.070387,0.160847,0.03735
8044,0.305674,0.08569,0.173467,0.046517
8045,0.297998,0.070564,0.19251,0.034924
8046,0.30147,0.071363,0.165233,0.064874
8047,0.373279,0.069743,0.258263,0.045273
8048,0.262437,0.073167,0.141387,0.047883
8049,0.332483,0.10568,0.16408,0.062723
8050,0.35867,0.070057,0.24546,0.043153
8051,0.569244,0.091703,0.445414,0.032127
8052,0.26541,0.095873,0.1408,0.028737
8053,0.333239,0.06868,0.224836,0.039723
8054,0.26209,0.068257,0.156447,0.037386
8055,0.535594,0.07524,0.389037,0.071317
8056,0.420364,0.069847,0.287733,0.062784
8057,0.35783,0.070956,0.22335,0.063524
8058,0.30533,0.06348,0.179936,0.061914
8059,0.412131,0.07069,0.277364,0.064077
8060,0.398174,0.072367,0.26258,0.063227
8061,0.403777,0.066697,0.27332,0.06376
8062,0.286907,0.06819,0.153567,0.06515
8063,0.26931,0.067523,0.1618,0.039987
8064,0.238783,0.07068,0.123317,0.044786
8065,0.321091,0.092307,0.19936,0.029424
8066,0.317238,0.067317,0.199594,0.050327
8067,0.401044,0.090827,0.24817,0.062047
8068,0.50868,0.07026,0.372717,0.065703
8069,0.318246,0.085573,0.20114,0.031533
8070,0.277273,0.08993,0.15974,0.027603
8071,0.598964,0.067427,0.493164,0.038373
8072,0.351053,0.07052,0.216227,0.064306
8073,0.294427,0.06699,0.182474,0.044963
8074,0.366207,0.070103,0.231367,0.064737
8075,0.201439,0.068726,0.096213,0.0365
8076,0.328815,0.069906,0.193913,0.064996
8077,0.241811,0.074187,0.12839,0.039234
8078,0.242723,0.07028,0.12743,0.045013
8079,0.233694,0.06738,0.11809,0.048224
8080,0.291943,0.070513,0.159594,0.061836
8081,0.604784,0.067087,0.474897,0.0628
8082,0.397516,0.070416,0.26506,0.06204
8083,0.266716,0.068933,0.160673,0.03711
8084,0.436588,0.072734,0.299054,0.0648
8085,0.2436,0.070217,0.137213,0.03617
8086,0.267099,0.070066,0.145143,0.05189
8087,0.226429,0.07146,0.117983,0.036986
8088,0.423886,0.089386,0.30237,0.03213
8089,0.276363,0.092853,0.153573,0.029937
8090,0.352387,0.06933,0.245637,0.03742
8091,0.298191,0.070964,0.18857,0.038657
8092,0.403624,0.070023,0.270084,0.063517
8093,0.379373,0.067953,0.24744,0.06398
8094,0.292527,0.070254,0.157183,0.06509
8095,0.369024,0.067,0.257194,0.04483
8096,0.232515,0.083607,0.118654,0.030254
8097,0.297677,0.09593,0.17158,0.030167
8098,0.537329,0.094907,0.378448,0.063974
8099,0.347382,0.077016,0.203926,0.06644
8100,0.398591,0.067244,0.268017,0.06333
8101,0.384542,0.068967,0.252831,0.062744
8102,0.297797,0.07043,0.164844,0.062523
8103,0.339115,0.068427,0.228734,0.041954
8104,1.22354,0.088817,1.07205,0.062673
8105,0.28232,0.067967,0.17792,0.036433
8106,0.390563,0.0883,0.273363,0.0289
8107,0.346543,0.09437,0.219253,0.03292
8108,0.212297,0.04221,0.140517,0.02957
8109,0.404046,0.091137,0.284463,0.028446
8110,0.309001,0.067837,0.213527,0.027637
8111,0.32143,0.084947,0.20779,0.028693
8112,0.268503,0.062366,0.178227,0.02791
8113,0.311911,0.088453,0.193644,0.029814
8114,0.417177,0.068837,0.282427,0.065913
8115,0.539278,0.070307,0.405394,0.063577
8116,0.275568,0.070507,0.14119,0.063871
8117,0.327146,0.067924,0.221706,0.037516
8118,0.339277,0.07237,0.204747,0.06216
8119,0.27293,0.06925,0.164863,0.038817
8120,0.332654,0.08383,0.185857,0.062967
8121,0.238284,0.067223,0.134857,0.036204
8122,0.267099,0.070284,0.152121,0.044694
8123,0.520024,0.066637,0.391693,0.061694
8124,0.409626,0.07,0.29028,0.049346
8125,0.321964,0.070544,0.192927,0.058493
8126,0.288407,0.087133,0.17048,0.030794
8127,0.428653,0.093076,0.273984,0.061593
8128,0.430044,0.08718,0.280134,0.06273
8129,0.310233,0.0698,0.178673,0.06176
8130,0.315233,0.067006,0.211154,0.037073
8131,0.533497,0.083213,0.404064,0.04622
8132,0.39278,0.068003,0.26046,0.064317
8133,0.356353,0.072557,0.222573,0.061223
8134,0.260467,0.067627,0.15679,0.03605
8135,0.313087,0.072537,0.178426,0.062124
8136,0.324487,0.06527,0.197107,0.06211
8137,0.342106,0.067593,0.230826,0.043687
8138,0.25957,0.070027,0.14221,0.047333
8139,0.237514,0.06759,0.13343,0.036494
8140,0.359963,0.08792,0.2409,0.031143
8141,0.341298,0.068634,0.225674,0.04699
8142,0.288036,0.069826,0.16965,0.04856
8143,0.268003,0.07017,0.16469,0.033143
8144,0.52729,0.086674,0.407136,0.03348
8145,0.336194,0.066774,0.23889,0.03053
8146,0.294391,0.070797,0.159334,0.06426
8147,0.277483,0.099317,0.148076,0.03009
8148,0.262683,0.09269,0.141116,0.028877
8149,0.405455,0.097374,0.276344,0.031737
8150,0.381298,0.09536,0.257491,0.028447
8151,0.271693,0.070483,0.163654,0.037556
8152,0.343624,0.071003,0.210157,0.062464
8153,0.263883,0.068416,0.158647,0.03682
8154,0.260761,0.085617,0.128357,0.046787
8155,0.33506,0.07015,0.22631,0.0386
8156,0.424527,0.077457,0.283163,0.063907
8157,0.254763,0.072613,0.137227,0.044923
8158,0.326994,0.070797,0.217364,0.038833
8159,0.377544,0.070957,0.24393,0.062657
8160,0.280007,0.068947,0.172063,0.038997
8161,0.30223,0.071327,0.16896,0.061943
8162,0.379057,0.09347,0.25296,0.032627
8163,0.307912,0.067576,0.209913,0.030423
8164,0.3292,0.08893,0.21185,0.02842
8165,0.244336,0.066603,0.146643,0.03109
8166,0.425207,0.070727,0.292493,0.061987
8167,0.410004,0.09323,0.285664,0.03111
8168,0.757794,0.06585,0.656447,0.035497
8169,0.256153,0.086903,0.14031,0.02894
8170,0.45747,0.067963,0.327417,0.06209
8171,0.486961,0.070464,0.352457,0.06404
8172,0.322627,0.070453,0.213514,0.03866
8173,0.251898,0.070157,0.137344,0.044397
8174,0.347839,0.044566,0.239977,0.063296
8175,0.406898,0.071374,0.271147,0.064377
8176,0.313181,0.067264,0.20951,0.036407
8177,0.318107,0.07321,0.182014,0.062883
8178,0.387864,0.069307,0.274934,0.043623
8179,0.302253,0.06967,0.168073,0.06451
8180,0.246861,0.06721,0.142631,0.03702
8181,0.326843,0.088493,0.20793,0.03042
8182,0.321657,0.09378,0.197564,0.030313
8183,0.437744,0.06377,0.311154,0.06282
8184,0.269272,0.070006,0.15079,0.048476
8185,0.264896,0.113116,0.121493,0.030287
8186,0.242127,0.092557,0.12142,0.02815
8187,0.261252,0.061614,0.170904,0.028734
8188,0.31487,0.087556,0.199174,0.02814
8189,0.2044,0.048153,0.12699,0.029257
8190,0.33426,0.07016,0.20003,0.06407
8191,0.230386,0.06717,0.12829,0.034926
8192,0.330233,0.06974,0.197527,0.062966
8193,0.333081,0.067844,0.212114,0.053123
8194,0.732044,0.06983,0.59725,0.064964
8195,0.307618,0.067947,0.189237,0.050434
8196,0.340781,0.072117,0.20605,0.062614
8197,0.296333,0.06722,0.18845,0.040663
8198,0.874218,0.069287,0.741637,0.063294
8199,0.373058,0.08166,0.229074,0.062324
8200,0.496231,0.071403,0.361711,0.063117
8201,0.28135,0.071393,0.165143,0.044814
8202,0.549677,0.067963,0.418884,0.06283
8203,0.404141,0.072413,0.282534,0.049194
8204,0.368287,0.069027,0.270247,0.029013
8205,0.329854,0.088374,0.212827,0.028653
8206,0.317717,0.086863,0.194787,0.036067
8207,0.266765,0.070827,0.148484,0.047454
8208,0.302288,0.071697,0.200724,0.029867
8209,0.314218,0.091964,0.191854,0.0304
8210,0.239174,0.092034,0.117697,0.029443
8211,0.446074,0.109293,0.273904,0.062877
8212,0.45922,0.071533,0.322771,0.064916
8213,0.253186,0.07115,0.134096,0.04794
8214,0.23729,0.06738,0.1323,0.03761
8215,0.262674,0.070794,0.147133,0.044747
8216,0.492784,0.0554,0.353584,0.0838
8217,0.635964,0.070637,0.501764,0.063563
8218,0.248844,0.094383,0.117857,0.036604
8219,0.237206,0.071037,0.119866,0.046303
8220,0.296614,0.090097,0.144297,0.06222
8221,0.470743,0.06852,0.337623,0.0646
8222,0.362018,0.086187,0.239187,0.036644
8223,0.27837,0.09587,0.14932,0.03318
8224,0.460276,0.093896,0.33791,0.02847
8225,0.263091,0.068494,0.154697,0.0399
8226,0.53027,0.069643,0.397277,0.06335
8227,0.266151,0.06688,0.161547,0.037724
8228,0.246266,0.070126,0.131347,0.044793
8229,0.286191,0.069627,0.173097,0.043467
8230,0.245671,0.06414,0.134197,0.047334
8231,0.299704,0.068993,0.192884,0.037827
8232,0.344271,0.07185,0.209817,0.062604
8233,0.436717,0.067117,0.30625,0.06335
8234,0.256477,0.078033,0.139584,0.03886
8235,0.31501,0.067647,0.210677,0.036686
8236,0.29791,0.069336,0.165464,0.06311
8237,0.26974,0.068573,0.157987,0.04318
8238,0.381677,0.08741,0.262844,0.031423
8239,0.344478,0.065354,0.217387,0.061737
8240,0.408171,0.06784,0.304627,0.035704
8241,0.2935,0.09031,0.172527,0.030663
8242,0.282834,0.091757,0.162224,0.028853
8243,0.25705,0.062326,0.166301,0.028423
8244,0.348179,0.100876,0.185567,0.061736
8245,0.301442,0.070713,0.193013,0.037716
8246,0.581894,0.07018,0.44706,0.064654
8247,0.29187,0.06949,0.184057,0.038323
8248,0.24983,0.07039,0.13518,0.04426
8249,0.322233,0.070376,0.206257,0.0456
8250,0.40079,0.07493,0.259763,0.066097
8251,0.240874,0.06983,0.134357,0.036687
8252,0.362853,0.070837,0.229606,0.06241
8253,0.342357,0.068427,0.2353,0.03863
8254,0.25915,0.072236,0.13898,0.047934
8255,0.346567,0.0685,0.23255,0.045517
8256,0.319251,0.07307,0.184234,0.061947
8257,0.35334,0.068243,0.238657,0.04644
8258,0.291643,0.059686,0.168927,0.06303
8259,0.286493,0.07014,0.170563,0.04579
8260,0.405003,0.06872,0.3069,0.029383
8261,0.292361,0.09102,0.172787,0.028554
8262,0.342054,0.092877,0.195563,0.053614
8263,0.254457,0.045797,0.14561,0.06305
8264,0.222991,0.070534,0.106594,0.045863
8265,0.356088,0.087767,0.187654,0.080667
8266,0.334969,0.070026,0.221306,0.043637
8267,0.271607,0.071207,0.155527,0.044873
8268,0.282813,0.06844,0.176983,0.03739
8269,0.246884,0.071007,0.128177,0.0477
8270,0.309368,0.06929,0.203871,0.036207
8271,0.370801,0.071647,0.234007,0.065147
8272,0.379946,0.08665,0.254423,0.038873
8273,0.298777,0.070513,0.166207,0.062057
8274,0.382568,0.06747,0.251584,0.063514
8275,0.329035,0.073224,0.193274,0.062537
8276,0.256771,0.069397,0.15148,0.035894
8277,0.29162,0.09692,0.163397,0.031303
8278,0.308728,0.09538,0.179734,0.033614
8279,0.381441,0.093147,0.25924,0.029054
8280,0.224956,0.063973,0.129183,0.0318
8281,0.241995,0.088954,0.124987,0.028054
8282,0.245993,0.06376,0.151607,0.030626
8283,0.234054,0.04741,0.157744,0.0289
8284,0.235321,0.057807,0.148164,0.02935
8285,0.28787,0.089094,0.17021,0.028566
8286,0.290897,0.06311,0.19834,0.029447
8287,0.278155,0.088584,0.161414,0.028157
8288,0.32761,0.090777,0.20843,0.028403
8289,0.292583,0.089303,0.172647,0.030633
8290,0.303827,0.07259,0.166927,0.06431
8291,0.324467,0.067447,0.21982,0.0372
8292,0.32091,0.070607,0.187433,0.06287
8293,0.284977,0.082733,0.163234,0.03901
8294,0.21145,0.060324,0.121563,0.029563
8295,0.262519,0.068093,0.156793,0.037633
8296,0.286982,0.072203,0.154123,0.060656
8297,0.333721,0.067037,0.22265,0.044034
8298,0.317007,0.07173,0.18088,0.064397
8299,0.3101,0.081687,0.18919,0.039223
8300,0.452928,0.070487,0.316167,0.066274
8301,0.436333,0.06748,0.30362,0.065233
8302,0.383236,0.072743,0.24742,0.063073
8303,0.375914,0.080577,0.23123,0.064107
8304,0.503447,0.100317,0.36497,0.03816
8305,0.265817,0.08971,0.14587,0.030237
8306,0.349037,0.06123,0.25703,0.030777
8307,0.289921,0.088934,0.17225,0.028737
8308,0.338586,0.05457,0.218483,0.065533
8309,0.356784,0.072557,0.22187,0.062357
8310,0.290372,0.068356,0.184933,0.037083
8311,0.741475,0.07127,0.599901,0.070304
8312,0.394911,0.090901,0.241257,0.062753
8313,0.244852,0.06834,0.138616,0.037896
8314,0.229174,0.07055,0.113027,0.045597
8315,0.29687,0.067393,0.190987,0.03849
8316,0.275361,0.071,0.158444,0.045917
8317,0.283339,0.054707,0.164136,0.064496
8318,0.562936,0.067626,0.431987,0.063323
8319,0.323459,0.07141,0.189713,0.062336
8320,0.274781,0.06784,0.169774,0.037167
8321,0.346763,0.088387,0.19501,0.063366
8322,0.259403,0.071453,0.150207,0.037743
8323,0.472977,0.08738,0.353733,0.031864
8324,0.371346,0.096667,0.242223,0.032456
8325,0.328837,0.0968,0.203573,0.028464
8326,0.326231,0.064117,0.197414,0.0647
8327,0.315695,0.071354,0.182034,0.062307
8328,0.387641,0.067777,0.257047,0.062817
8329,0.30972,0.072693,0.176267,0.06076
8330,0.495311,0.070854,0.362987,0.06147
8331,0.336702,0.070536,0.201306,0.06486
8332,0.359661,0.0691,0.227831,0.06273
8333,0.290907,0.07073,0.15687,0.063307
8334,0.264297,0.069297,0.158783,0.036217
8335,0.27762,0.06893,0.16328,0.04541
8336,0.299141,0.070507,0.165347,0.063287
8337,0.235444,0.06706,0.132157,0.036227
8338,0.250424,0.06976,0.137727,0.042937
8339,0.273969,0.069626,0.167803,0.03654
8340,0.265954,0.087027,0.146767,0.03216
8341,0.399848,0.067117,0.268724,0.064007
8342,0.300247,0.085687,0.184867,0.029693
8343,0.336727,0.05899,0.2465,0.031237
8344,0.290519,0.087356,0.172737,0.030426
8345,0.237539,0.091903,0.11811,0.027526
8346,0.324401,0.086287,0.19877,0.039344
8347,0.511507,0.071583,0.377124,0.0628
8348,0.324,0.06714,0.22031,0.03655
8349,0.441599,0.069916,0.3108,0.060883
8350,0.317241,0.04683,0.205764,0.064647
8351,0.33147,0.072827,0.19637,0.062273
8352,0.221823,0.067443,0.11805,0.03633
8353,0.332193,0.070416,0.19678,0.064997
8354,0.253702,0.081843,0.134113,0.037746
8355,0.239725,0.04094,0.136341,0.062444
8356,0.225996,0.0678,0.121653,0.036543
8357,0.331647,0.08889,0.19954,0.043217
8358,0.319634,0.091634,0.18978,0.03822
8359,0.260241,0.03754,0.192654,0.030047
8360,0.253864,0.03615,0.186644,0.03107
8361,0.246448,0.067467,0.143097,0.035884
8362,0.326824,0.081924,0.210277,0.034623
8363,0.328669,0.094416,0.20462,0.029633
8364,0.303105,0.095264,0.178897,0.028944
8365,0.27945,0.046373,0.205204,0.027873
8366,0.264474,0.078907,0.149313,0.036254
8367,0.359618,0.07392,0.223184,0.062514
8368,0.456481,0.08315,0.311381,0.06195
8369,0.271977,0.093447,0.140214,0.038316
8370,0.295328,0.065871,0.15709,0.072367
8371,0.324623,0.068416,0.219607,0.0366
8372,0.392457,0.088211,0.27381,0.030436
8373,0.242299,0.07161,0.142006,0.028683
8374,0.261308,0.070183,0.144261,0.046864
8375,0.243231,0.084074,0.121574,0.037583
8376,0.26022,0.047473,0.148747,0.064
8377,0.2095,0.067933,0.105447,0.03612
8378,0.32642,0.089544,0.20058,0.036296
8379,0.334687,0.091367,0.205413,0.037907
8380,0.321113,0.05496,0.236293,0.02986
8381,0.383004,0.056613,0.266811,0.05958
8382,0.538254,0.089767,0.413467,0.03502
8383,0.419427,0.066427,0.321487,0.031513
8384,0.35072,0.088837,0.233466,0.028417
8385,0.258383,0.062,0.168263,0.02812
8386,0.27456,0.05519,0.186843,0.032527
8387,0.277901,0.06892,0.180867,0.028114
8388,0.311933,0.0913,0.18864,0.031993
8389,0.43446,0.091423,0.311547,0.03149
8390,0.317883,0.096433,0.189,0.03245
8391,0.235337,0.065513,0.139667,0.030157
8392,0.417703,0.070347,0.284276,0.06308
8393,0.367318,0.067714,0.237447,0.062157
8394,0.259517,0.07019,0.141,0.048327
8395,0.28449,0.069547,0.172003,0.04294
8396,0.324405,0.084914,0.175077,0.064414
8397,0.320287,0.067396,0.214707,0.038184
8398,0.28512,0.083907,0.17056,0.030653
8399,1.0352,0.049803,0.951241,0.034157
8400,0.582787,0.061823,0.458777,0.062187
8401,0.442427,0.069433,0.308227,0.064767
8402,0.269671,0.071647,0.146187,0.051837
8403,0.329401,0.083317,0.215764,0.03032
8404,0.27955,0.06678,0.184754,0.028016
8405,0.312517,0.049474,0.198457,0.064586
8406,0.297067,0.069843,0.163884,0.06334
8407,0.291517,0.069537,0.18302,0.03896
8408,0.246897,0.071027,0.13081,0.04506
8409,0.30608,0.09473,0.179593,0.031757
8410,0.331398,0.046667,0.222087,0.062644
8411,0.350124,0.069964,0.215893,0.064267
8412,0.293833,0.067477,0.189273,0.037083
8413,0.502964,0.070014,0.370173,0.062777
8414,0.31619,0.08764,0.19295,0.0356
8415,0.953091,0.070487,0.800384,0.08222
8416,0.346613,0.06854,0.24041,0.037663
8417,0.299353,0.08735,0.18099,0.031013
8418,0.275175,0.095317,0.148561,0.031297
8419,0.267364,0.06777,0.162387,0.037207
8420,0.327495,0.086694,0.211294,0.029507
8421,0.416557,0.061074,0.32672,0.028763
8422,0.271335,0.088564,0.154004,0.028767
8423,0.444056,0.092463,0.321037,0.030556
8424,0.277061,0.068197,0.168907,0.039957
8425,0.329837,0.090117,0.21044,0.02928
8426,0.387877,0.06601,0.29215,0.029717
8427,0.346554,0.088553,0.229544,0.028457
8428,0.308097,0.091803,0.184354,0.03194
8429,0.283544,0.069747,0.176823,0.036974
8430,0.319754,0.071144,0.18705,0.06156
8431,0.472477,0.06804,0.340784,0.063653
8432,0.335717,0.0708,0.182643,0.082274
8433,0.443217,0.067773,0.311697,0.063747
8434,0.299287,0.070807,0.163477,0.065003
8435,0.302584,0.06728,0.197934,0.03737
8436,0.27643,0.06826,0.170524,0.037646
8437,0.502314,0.08387,0.354724,0.06372
8438,0.406237,0.06992,0.273174,0.063143
8439,0.313813,0.070313,0.179377,0.064123
8440,0.302866,0.067383,0.193133,0.04235
8441,0.469714,0.088464,0.343094,0.038156
8442,0.272286,0.069983,0.16494,0.037363
8443,0.31118,0.069863,0.195887,0.04543
8444,0.282926,0.091703,0.1621,0.029123
8445,0.319643,0.06945,0.218067,0.032126
8446,0.304807,0.087967,0.185833,0.031007
8447,0.484175,0.067756,0.353633,0.062786
8448,0.500643,0.06987,0.367787,0.062986
8449,0.42038,0.066757,0.289553,0.06407
8450,0.26964,0.070864,0.154426,0.04435
8451,0.446643,0.067357,0.298703,0.080583
8452,0.29378,0.07138,0.15975,0.06265
8453,0.3531,0.066823,0.243137,0.04314
8454,0.289797,0.07006,0.158253,0.061484
8455,0.436039,0.059946,0.31249,0.063603
8456,0.47745,0.07032,0.34263,0.0645
8457,0.332704,0.06715,0.222634,0.04292
8458,0.32675,0.06992,0.194653,0.062177
8459,0.407787,0.069053,0.276784,0.06195
8460,0.293327,0.071764,0.17562,0.045943
8461,0.311283,0.070293,0.21027,0.03072
8462,0.24121,0.061083,0.152547,0.02758
8463,0.31457,0.084586,0.202074,0.02791
8464,0.438533,0.094573,0.27988,0.06408
8465,0.301689,0.093443,0.178436,0.02981
8466,0.27358,0.06362,0.175407,0.034553
8467,0.344773,0.084104,0.232573,0.028096
8468,0.318853,0.06739,0.223933,0.02753
8469,0.233658,0.059124,0.143827,0.030707
8470,0.435714,0.071097,0.300737,0.06388
8471,0.263,0.06844,0.155507,0.039053
8472,0.369334,0.070314,0.213853,0.085167
8473,0.287557,0.084394,0.164483,0.03868
8474,0.507924,0.08612,0.370714,0.05109
8475,0.320424,0.09551,0.19118,0.033734
8476,0.2681,0.089726,0.147544,0.03083
8477,0.243598,0.071633,0.135291,0.036674
8478,0.40516,0.08477,0.257694,0.062696
8479,0.356364,0.065967,0.22774,0.062657
8480,0.277073,0.067727,0.168523,0.040823
8481,0.511158,0.07041,0.374951,0.065797
8482,0.547023,0.068133,0.41101,0.06788
8483,0.340161,0.073154,0.185794,0.081213
8484,0.410141,0.070337,0.276704,0.0631
8485,0.380197,0.09524,0.253894,0.031063
8486,0.2198,0.06089,0.123597,0.035313
8487,0.321362,0.08906,0.199196,0.033106
8488,0.343294,0.09465,0.218804,0.02984
8489,0.260781,0.064183,0.168314,0.028284
8490,0.318564,0.09108,0.1976,0.029884
8491,0.59819,0.065493,0.50436,0.028337
8492,0.41911,0.087806,0.300964,0.03034
8493,0.290601,0.067611,0.18711,0.03588
8494,0.254361,0.070074,0.13886,0.045427
8495,0.378993,0.0737,0.24322,0.062073
8496,0.316014,0.070054,0.182267,0.063693
8497,0.226308,0.069037,0.126327,0.030944
8498,0.248476,0.067423,0.142687,0.038366
8499,0.292893,0.082066,0.16285,0.047977
8500,0.33855,0.066713,0.228477,0.04336
8501,0.255797,0.069627,0.14011,0.04606
8502,0.268813,0.09039,0.147543,0.03088
8503,0.470737,0.06792,0.33823,0.064587
8504,0.457204,0.086354,0.337586,0.033264
8505,0.242237,0.046613,0.16705,0.028574
8506,0.237746,0.05201,0.153383,0.032353
8507,0.30237,0.06167,0.208813,0.031887
8508,0.2915,0.065137,0.164893,0.06147
8509,0.31823,0.069683,0.208617,0.03993
8510,0.359803,0.071367,0.224323,0.064113
8511,0.319339,0.090073,0.199693,0.029573
8512,0.42247,0.093337,0.267783,0.06135
8513,0.375236,0.07267,0.240033,0.062533
8514,0.363663,0.08726,0.24008,0.036323
8515,0.33927,0.067397,0.243203,0.02867
8516,0.37981,0.08553,0.263283,0.030997
8517,0.207943,0.062713,0.11537,0.02986
8518,0.646071,0.070196,0.497211,0.078664
8519,0.469433,0.067406,0.35771,0.044317
8520,0.40603,0.08949,0.28662,0.02992
8521,0.48029,0.08941,0.30889,0.08199
8522,0.353986,0.068813,0.242877,0.042296
8523,0.290643,0.091173,0.16842,0.03105
8524,0.306954,0.06945,0.20932,0.028184
8525,0.261087,0.060303,0.171437,0.029347
8526,0.428034,0.089227,0.274134,0.064673
8527,0.282558,0.06857,0.174241,0.039747
8528,0.42188,0.07075,0.288567,0.062563
8529,0.2371,0.068216,0.131027,0.037857
8530,0.251456,0.087243,0.11679,0.047423
8531,0.343762,0.052017,0.226401,0.065344
8532,0.591076,0.072456,0.454177,0.064443
8533,0.328574,0.068314,0.22345,0.03681
8534,0.371624,0.070777,0.239,0.061847
8535,0.370618,0.102723,0.203274,0.064621
8536,0.370511,0.070267,0.237414,0.06283
8537,0.26792,0.08596,0.15239,0.02957
8538,0.336627,0.06882,0.23717,0.030637
8539,0.28773,0.09124,0.167447,0.029043
8540,0.342416,0.069113,0.23889,0.034413
8541,0.34483,0.095623,0.219964,0.029243
8542,0.231921,0.066137,0.13798,0.027804
8543,0.280014,0.084943,0.166857,0.028214
8544,0.30283,0.093783,0.180477,0.02857
8545,0.398944,0.09355,0.260797,0.044597
8546,0.598801,0.063837,0.471567,0.063397
8547,0.286779,0.07069,0.152763,0.063326
8548,0.313938,0.069794,0.20532,0.038824
8549,0.311817,0.07208,0.177937,0.0618
8550,0.620826,0.06611,0.492683,0.062033
8551,0.303717,0.069053,0.190427,0.044237
8552,0.38716,0.069473,0.255271,0.062416
8553,0.261233,0.069083,0.156673,0.035477
