Target device: xilinx_u50_gen3x16_xdma_base_5-0
timestamp,12v_aux_curr,12v_aux_vol,12v_pex_curr,12v_pex_vol,vccint_curr,vccint_vol,3v3_pex_curr,3v3_pex_vol,cage_temp0,cage_temp1,cage_temp2,cage_temp3,dimm_temp0,dimm_temp1,dimm_temp2,dimm_temp3,fan_temp,fpga_temp,hbm_temp,se98_temp0,se98_temp1,se98_temp2,vccint_temp,fan_rpm
20003.1,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
20047.1,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
20091.1,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
20135.2,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
20179.8,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
20224.1,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
20268,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
20311.9,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
20355.9,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
20400,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
20444.4,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
20488.3,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
20532.4,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
20577.8,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
20622.2,0,0,1592,12010,9000,849,579,3344,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
20667.5,0,0,1592,12010,9000,849,579,3344,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
20711.6,0,0,1592,12010,9000,849,579,3344,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
20755.5,0,0,1592,12010,9000,849,579,3344,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
20799.7,0,0,1592,12010,9000,849,579,3344,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
20844.1,0,0,1592,12010,9000,849,579,3344,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
20888.1,0,0,1592,12010,9000,849,579,3344,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
20932.4,0,0,1592,12010,9000,849,579,3344,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
20976.8,0,0,1592,12010,9000,849,579,3344,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
21020.8,0,0,1592,12010,9000,849,579,3344,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
21064.8,0,0,1592,12010,9000,849,579,3344,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
21108.9,0,0,1592,12010,9000,849,579,3344,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
21153,0,0,1592,12010,9000,849,579,3344,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
21197,0,0,1592,12010,9000,849,579,3344,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
21241.5,0,0,1592,12010,9000,849,579,3344,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
21285.4,0,0,1592,12010,9000,849,579,3344,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
21329.5,0,0,1592,12010,9000,849,579,3344,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
21373.6,0,0,1592,12010,9000,849,579,3344,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
21417.7,0,0,1592,12010,9000,849,579,3344,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
21461.7,0,0,1592,12010,9000,849,579,3344,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
21505.6,0,0,1592,12010,9000,849,579,3344,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
21549.4,0,0,1592,12010,9000,849,579,3344,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
21595.2,0,0,1592,12010,9000,849,579,3344,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
21639.2,0,0,1592,12012,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
21684.9,0,0,1592,12012,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
21729.2,0,0,1592,12012,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
21773.5,0,0,1592,12012,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
21817.8,0,0,1592,12012,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
21861.9,0,0,1592,12012,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
21906.3,0,0,1592,12012,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
21950.6,0,0,1592,12012,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
21994.5,0,0,1592,12012,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
22038.7,0,0,1592,12012,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
22082.9,0,0,1592,12012,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
22127.6,0,0,1592,12012,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
22172.4,0,0,1592,12012,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
22216.7,0,0,1592,12012,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
22260.9,0,0,1592,12012,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
22305.2,0,0,1592,12012,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
22349.4,0,0,1592,12012,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
22393.6,0,0,1592,12012,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
22438.2,0,0,1592,12012,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
22482.3,0,0,1592,12012,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
22526.8,0,0,1592,12012,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
22571.5,0,0,1592,12012,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
22617,0,0,1592,12012,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
22661.4,0,0,1592,12010,9000,849,579,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
22706.7,0,0,1592,12010,9000,849,579,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
22751,0,0,1592,12010,9000,849,579,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
22795.1,0,0,1592,12010,9000,849,579,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
22839.2,0,0,1592,12010,9000,849,579,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
22883.5,0,0,1592,12010,9000,849,579,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
22927.5,0,0,1592,12010,9000,849,579,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
22971.7,0,0,1592,12010,9000,849,579,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
23017.6,0,0,1592,12010,9000,849,579,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
23063.8,0,0,1592,12010,9000,849,579,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
23109.5,0,0,1592,12010,9000,849,579,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
23155.5,0,0,1592,12010,9000,849,579,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
23201,0,0,1592,12010,9000,849,579,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
23246.7,0,0,1592,12010,9000,849,579,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
23292.6,0,0,1592,12010,9000,849,579,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
23338.3,0,0,1592,12010,9000,849,579,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
23384.8,0,0,1592,12010,9000,849,579,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
23430.8,0,0,1592,12010,9000,849,579,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
23477,0,0,1592,12010,9000,849,579,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
23522.6,0,0,1592,12010,9000,849,579,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
23568.3,0,0,1592,12010,9000,849,579,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
23615.3,0,0,1592,12010,9000,849,579,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
23661.3,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
23708.5,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
23754.5,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
23800.3,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
23845,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
23889.9,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
23934.6,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
23979.1,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
24023.6,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
24069.4,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
24114,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
24158.6,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
24203.5,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
24248.4,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
24293.1,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
24337.4,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
24382.4,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
24426.9,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
24471.3,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
24515.7,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
24560.2,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
24604.7,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
24650.5,0,0,1592,12010,9100,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
24696.6,0,0,1592,12010,9000,849,578,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
24741.1,0,0,1592,12010,9000,849,578,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
24785.8,0,0,1592,12010,9000,849,578,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
24830.3,0,0,1592,12010,9000,849,578,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
24874.7,0,0,1592,12010,9000,849,578,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
24919.4,0,0,1592,12010,9000,849,578,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
24965,0,0,1592,12010,9000,849,578,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
25009.4,0,0,1592,12010,9000,849,578,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
25053.7,0,0,1592,12010,9000,849,578,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
25098.9,0,0,1592,12010,9000,849,578,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
25144.4,0,0,1592,12010,9000,849,578,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
25188.9,0,0,1592,12010,9000,849,578,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
25233.5,0,0,1592,12010,9000,849,578,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
25278.3,0,0,1592,12010,9000,849,578,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
25322.8,0,0,1592,12010,9000,849,578,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
25367.2,0,0,1592,12010,9000,849,578,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
25411.7,0,0,1592,12010,9000,849,578,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
25456.1,0,0,1592,12010,9000,849,578,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
25500.8,0,0,1592,12010,9000,849,578,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
25545.4,0,0,1592,12010,9000,849,578,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
25589.8,0,0,1592,12010,9000,849,578,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
25634.2,0,0,1592,12010,9000,849,578,3348,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
25680.1,0,0,1592,12010,9000,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
25726,0,0,1592,12010,9000,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
25770.7,0,0,1592,12010,9000,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
25815.4,0,0,1592,12010,9000,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
25859.9,0,0,1592,12010,9000,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
25904.7,0,0,1592,12010,9000,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
25949.5,0,0,1592,12010,9000,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
25993.9,0,0,1592,12010,9000,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
26038.4,0,0,1592,12010,9000,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
26082.9,0,0,1592,12010,9000,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
26127.6,0,0,1592,12010,9000,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
26171.9,0,0,1592,12010,9000,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
26216.7,0,0,1592,12010,9000,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
26262.5,0,0,1592,12010,9000,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
26306.9,0,0,1592,12010,9000,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
26351.3,0,0,1592,12010,9000,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
26396.9,0,0,1592,12010,9000,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
26442.7,0,0,1592,12010,9000,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
26488.4,0,0,1592,12010,9000,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
26533.9,0,0,1592,12010,9000,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
26579.3,0,0,1592,12010,9000,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
26625.3,0,0,1592,12010,9000,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
26670.9,0,0,1592,12010,9000,849,579,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
26719.3,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
26765.3,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
26811,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
26856.7,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
26902.5,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
26948.1,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
26993.6,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
27039.2,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
27084.8,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
27131.5,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
27175.9,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
27220.6,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
27266.5,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
27311.1,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
27356.7,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
27401.2,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
27445.5,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
27490.3,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
27534.9,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
27579.4,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
27625.1,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,47,45,0,57,0,
27669.4,0,0,1592,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
27716.7,0,0,1590,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
27761,0,0,1590,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
27806.6,0,0,1590,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
27851,0,0,1590,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
27894.2,0,0,1590,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
27937.4,0,0,1590,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
27980.5,0,0,1590,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
28024.2,0,0,1590,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
28067.3,0,0,1590,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
28110.8,0,0,1590,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
28154.1,0,0,1590,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
28197.6,0,0,1590,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
28241.3,0,0,1590,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
28285.4,0,0,1590,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
28329.7,0,0,1590,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
28374,0,0,1590,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
28418,0,0,1590,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
28462.7,0,0,1590,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
28507,0,0,1590,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
28551.3,0,0,1590,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
28595.5,0,0,1590,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
28640.1,0,0,1590,12010,9000,849,577,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
28684.6,0,0,1592,12010,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
28731.4,0,0,1592,12010,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
28775.9,0,0,1592,12010,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
28820,0,0,1592,12010,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
28864.4,0,0,1592,12010,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
28907.5,0,0,1592,12010,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
28951.3,0,0,1592,12010,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
28994.3,0,0,1592,12010,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
29037.5,0,0,1592,12010,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
29080.5,0,0,1592,12010,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
29123.4,0,0,1592,12010,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
29166.7,0,0,1592,12010,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
29210.7,0,0,1592,12010,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
29255.2,0,0,1592,12010,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
29299.4,0,0,1592,12010,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
29343.4,0,0,1592,12010,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
29387.8,0,0,1592,12010,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
29431.8,0,0,1592,12010,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
29476.3,0,0,1592,12010,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
29519.5,0,0,1592,12010,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
29562.9,0,0,1592,12010,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
29606.2,0,0,1592,12010,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
29649.3,0,0,1592,12010,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
29692.8,0,0,1590,12012,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
29739.3,0,0,1590,12012,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
29784.6,0,0,1590,12012,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
29828.7,0,0,1590,12012,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
29872.9,0,0,1590,12012,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
29917.4,0,0,1590,12012,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
29960.7,0,0,1590,12012,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
30003.6,0,0,1590,12012,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
30046.8,0,0,1590,12012,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
30089.8,0,0,1590,12012,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
30132.6,0,0,1590,12012,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
30177,0,0,1590,12012,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
30221.1,0,0,1590,12012,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
30265.2,0,0,1590,12012,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
30309.7,0,0,1590,12012,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
30353.9,0,0,1590,12012,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
30396.9,0,0,1590,12012,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
30439.9,0,0,1590,12012,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
30483.3,0,0,1590,12012,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
30526.7,0,0,1590,12012,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
30569.8,0,0,1590,12012,9100,849,578,3347,0,0,0,0,0,0,0,0,0,64,59,46,45,0,57,0,
